timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
601624111,1618749495600440,633206892,102687657,107505,147685,0.156,0.007629707,0.402,0.623,0.62,0.89,97,9,17.993,-5.387,17.168001,3.43,1.8748474,0,nan,0.0,4,1,17
601823635,1618749495800440,633206795,102688344,106783,146963,0.15400001,0.0077684605,0.39900002,0.61800003,0.62,0.89,97,9,18.181002,-5.5010004,17.328001,3.7220001,1.8782119,0,nan,0.0,4,1,17
602025641,1618749496000440,633206695,102689037,105993,146172,0.147,0.007661471,0.395,0.61300004,0.62,0.89,97,9,18.34,-5.578,17.472,4.0270004,1.8798065,0,nan,0.0,4,1,17
602226637,1618749496200439,633206594,102689737,105145,145325,0.148,0.0075698416,0.39200002,0.60800004,0.62,0.89,97,10,18.578001,-5.7240005,17.674002,4.1800003,1.8839847,0,nan,0.0,4,1,17
602422640,1618749496400439,633206491,102690447,104325,144505,0.15200001,0.0074188705,0.38900003,0.60300004,0.62,0.89,97,10,18.981,-5.8110003,18.069,4.1340003,1.8819543,0,nan,0.0,4,1,17
602625719,1618749496600439,633206387,102691168,103494,143674,0.15200001,0.007464249,0.386,0.59900004,0.62,0.89,97,10,19.191,-5.9020004,18.261002,4.1920004,1.8834192,0,nan,0.0,4,1,17
602831638,1618749496800439,633206282,102691899,102647,142826,0.15200001,0.007366511,0.384,0.595,0.62,0.89,97,10,19.448002,-5.986,18.504002,4.195,1.883646,0,nan,0.0,4,1,17
603028657,1618749497000439,633206174,102692641,101826,142005,0.15200001,0.007271914,0.38200003,0.592,0.62,0.89,97,10,19.707,-6.1210003,18.733002,3.999,1.8865904,0,nan,0.0,4,1,17
603225637,1618749497200439,633206064,102693392,101043,141222,0.132,0.0070804516,0.38000003,0.588,0.62,0.89,97,9,19.968,-6.2240005,18.973001,3.8400002,1.8877766,0,nan,0.0,4,1,17
603424641,1618749497400439,633205950,102694152,100273,140452,0.132,0.007013605,0.377,0.58400005,0.59,0.89,97,9,20.144001,-6.392,19.103,3.7810001,1.8937067,0,nan,0.0,4,1,18
603623637,1618749497600438,633205835,102694920,99546,139725,0.15300001,0.006982015,0.37500003,0.58100003,0.59,0.89,97,9,20.422,-6.4470005,19.378,3.5860002,1.8919506,0,nan,0.0,4,1,18
603817683,1618749497800438,633205718,102695696,98806,138985,0.15200001,0.0068933526,0.374,0.578,0.59,0.89,97,9,20.644001,-6.5330005,19.583,3.4950001,1.8928101,0,nan,0.0,4,1,18
604029660,1618749498000438,633205600,102696481,98123,138301,0.15100001,0.00684937,0.372,0.57500005,0.62,0.89,97,9,20.834002,-6.6140003,19.756,3.3730001,1.8938572,0,nan,0.0,4,1,17
604224636,1618749498200438,633205482,102697270,97490,137668,0.15100001,0.006811147,0.37100002,0.572,0.62,0.89,97,10,20.942001,-6.6400003,19.862001,3.0830002,1.8934172,0,nan,0.0,4,1,17
604422637,1618749498400438,633205363,102698061,96875,137053,0.15,0.006739763,0.36900002,0.57000005,0.59,0.89,97,10,21.068,-6.7450004,19.960001,2.891,1.8966731,0,nan,0.0,4,1,18
604623640,1618749498600438,633205242,102698858,96307,136485,0.148,0.0066931625,0.36800003,0.568,0.59,0.89,97,10,21.19,-6.7640004,20.081001,2.786,1.8956734,0,nan,0.0,4,1,18
604822662,1618749498800438,633205122,102699657,95749,135927,0.148,0.0065702917,0.367,0.565,0.59,0.89,97,10,21.239,-6.8310003,20.11,2.6130002,1.8982586,0,nan,0.0,4,1,18
605026635,1618749499000437,633205000,102700457,95235,135413,0.149,0.0064769164,0.36600003,0.563,0.59,0.89,97,10,21.241001,-6.8220005,20.116001,2.447,1.8977803,0,nan,0.0,4,1,18
605223640,1618749499200437,633204878,102701259,94752,134929,0.149,0.0065437625,0.36400002,0.56100005,0.59,0.89,97,9,21.318,-6.8780003,20.178001,2.3000002,1.8993288,0,nan,0.0,4,1,18
605428636,1618749499400437,633204755,102702062,94272,134450,0.14500001,0.0064310143,0.363,0.559,0.59,0.89,97,9,21.379002,-6.938,20.222,2.193,1.9012899,0,nan,0.0,4,1,18
605634652,1618749499600437,633204632,102702866,93825,134003,0.147,0.0064263023,0.36200002,0.55700004,0.59,0.89,97,9,21.398,-6.9490004,20.238,2.1790001,1.9015293,0,nan,0.0,4,1,18
605825637,1618749499800437,633204508,102703673,93422,133599,0.135,0.0063882535,0.36100003,0.555,0.59,0.89,97,9,21.394001,-6.977,20.224,1.8310001,1.9030033,0,nan,0.0,4,1,18
606025641,1618749500000437,633204383,102704476,93114,133291,0.148,0.006498559,0.36,0.55300003,0.59,0.89,97,9,21.249,-6.991,20.066002,1.3670001,1.9060594,0,nan,0.0,4,1,18
606224635,1618749500200437,633204259,102705278,92900,133077,0.15200001,0.00632804,0.35900003,0.551,0.59,0.89,97,9,21.224,-6.9600005,20.050001,0.74,1.9049146,0,nan,0.0,4,1,18
606421660,1618749500400436,633204136,102706074,92799,132976,0.147,0.00639349,0.358,0.549,0.59,0.89,97,9,20.987001,-6.872,19.830002,0.17400001,1.9044108,0,nan,0.0,4,1,18
606617639,1618749500600436,633204013,102706859,92815,132991,0.15300001,0.0062210513,0.35700002,0.54700005,0.59,0.89,97,9,20.618,-6.8,19.464,-0.469,1.9068861,0,nan,0.0,4,1,18
606824653,1618749500800436,633203894,102707633,92962,133139,0.136,0.0063598054,0.35500002,0.545,0.59,0.89,97,9,20.314001,-6.524,19.238,-1.011,1.8977321,0,nan,0.0,4,1,18
607025640,1618749501000436,633203778,102708393,93209,133385,0.13000001,0.0064102453,0.35300002,0.54200006,0.59,0.89,97,9,19.841002,-6.4080005,18.777,-1.496,1.8996828,0,nan,0.0,4,1,18
607223640,1618749501200436,633203665,102709136,93542,133718,0.126,0.0065924576,0.351,0.53900003,0.59,0.89,97,9,19.395,-6.17,18.388,-1.9080001,1.8945398,0,nan,0.0,4,1,18
607425741,1618749501400436,633203554,102709858,93877,134053,0.147,0.007438593,0.349,0.53800005,0.59,0.89,97,9,18.795,-6.0880003,17.781,-1.9340001,1.9006481,0,nan,0.0,4,1,18
607626642,1618749501600436,633203446,102710558,94256,134432,0.128,0.00760248,0.34800002,0.536,0.59,0.89,97,9,18.328001,-6.0410004,17.304,-2.056,1.9066675,0,nan,0.0,4,1,18
607824640,1618749501800435,633203339,102711242,94675,134851,0.13000001,0.0075785685,0.34600002,0.535,0.59,0.89,97,9,17.988,-5.885,16.998001,-2.094,1.9041048,0,nan,0.0,4,1,18
608022641,1618749502000435,633203234,102711910,95082,135257,0.13000001,0.0075405203,0.34500003,0.53300005,0.59,0.89,97,9,17.473001,-5.782,16.489,-2.17,1.9080313,0,nan,0.0,4,1,18
608225637,1618749502200435,633203131,102712555,95431,135606,0.14500001,0.008115083,0.344,0.532,0.59,0.89,97,10,16.875,-5.6730003,15.893001,-1.8010001,1.9136676,0,nan,0.0,4,1,18
608424636,1618749502400435,633203029,102713180,95729,135904,0.13100001,0.008005126,0.34300002,0.53000003,0.59,0.89,97,10,16.483002,-5.598,15.503001,-1.442,1.9172968,0,nan,0.0,4,1,18
608624635,1618749502600435,633202929,102713794,95968,136143,0.125,0.008195543,0.34100002,0.528,0.59,0.89,97,10,16.336,-5.5210004,15.375001,-1.0450001,1.9155451,0,nan,0.0,4,1,18
608825642,1618749502800435,633202831,102714399,96075,136250,0.13800001,0.008585799,0.34,0.527,0.59,0.89,97,10,15.89,-5.3290005,14.97,-0.60400003,1.9127834,0,nan,0.0,4,1,18
609026654,1618749503000435,633202736,102714995,96115,136290,0.13700001,0.007855552,0.33900002,0.526,0.59,0.89,97,10,15.8220005,-5.214,14.939001,0.075,1.9065827,0,nan,0.0,4,1,18
609226636,1618749503200434,633202642,102715587,96040,136215,0.14500001,0.0094595095,0.33900002,0.53000003,0.59,0.89,98,10,15.617001,-5.1390004,14.748001,0.61200005,1.9060857,0,nan,0.0,4,1,18
609421640,1618749503400434,633202550,102716176,95802,135977,0.134,0.008485965,0.33800003,0.528,0.59,0.89,98,10,15.621,-5.07,14.776001,1.3290001,1.9013383,0,nan,0.0,4,1,18
609626636,1618749503600434,633202459,102716767,95390,135565,0.127,0.00843762,0.337,0.52500004,0.59,0.89,98,10,15.707001,-5.083,14.862,2.203,1.9003178,0,nan,0.0,4,1,18
609824635,1618749503800434,633202368,102717357,94795,134970,0.134,0.009018465,0.33600003,0.523,0.59,0.89,98,10,15.691001,-5.092,14.842001,3.371,1.901299,0,nan,0.0,4,1,18
610043651,1618749504000434,633202276,102717949,93984,134159,0.13800001,0.009211848,0.335,0.522,0.59,0.89,98,10,15.773001,-5.1000004,14.926001,4.302,1.900051,0,nan,0.0,4,1,18
610225637,1618749504200434,633202183,102718549,93044,133218,0.14,0.009043248,0.33400002,0.52000004,0.59,0.89,98,8,16.071001,-5.1990004,15.207001,5.0330005,1.9002215,0,nan,0.0,4,1,18
610424639,1618749504400434,633202089,102719160,91981,132155,0.141,0.008929105,0.333,0.51900005,0.59,0.89,98,8,16.35,-5.26,15.481001,5.4700003,1.8983483,0,nan,0.0,4,1,18
610624636,1618749504600433,633201993,102719782,90819,130993,0.14600001,0.008858244,0.333,0.518,0.59,0.89,98,8,16.702002,-5.3630004,15.818001,5.8580003,1.8977096,0,nan,0.0,4,1,18
610821635,1618749504800433,633201896,102720421,89616,129790,0.14600001,0.008625591,0.333,0.517,0.59,0.89,98,8,17.155,-5.5000005,16.25,6.102,1.8971645,0,nan,0.0,4,1,18
611022639,1618749505000433,633201796,102721078,88366,128540,0.14600001,0.008383165,0.333,0.517,0.59,0.89,98,8,17.650002,-5.5740004,16.747002,6.229,1.8920946,0,nan,0.0,4,1,18
611224168,1618749505200433,633201694,102721754,87081,127255,0.14500001,0.008147894,0.333,0.51600003,0.59,0.89,98,9,18.161001,-5.677,17.251001,6.2320004,1.8887376,0,nan,0.0,4,1,18
611422638,1618749505400433,633201591,102722451,85802,125976,0.14500001,0.0079515455,0.33200002,0.51600003,0.59,0.89,98,9,18.656,-5.7970004,17.732,6.3100004,1.8867804,0,nan,0.0,4,1,18
611623637,1618749505600433,633201485,102723168,84523,124697,0.14400001,0.0077253506,0.33200002,0.51500005,0.59,0.89,98,9,19.202002,-5.9410005,18.259,6.26,1.8853828,0,nan,0.0,4,1,18
611824635,1618749505800433,633201378,102723906,83279,123452,0.143,0.0075265574,0.33200002,0.51500005,0.59,0.89,98,9,19.706001,-6.0230002,18.763,5.979,1.8813971,0,nan,0.0,4,1,18
612024634,1618749506000432,633201269,102724662,82084,122257,0.142,0.0072706924,0.33200002,0.514,0.59,0.89,98,9,20.128,-6.0590005,19.195002,5.742,1.8765805,0,nan,0.0,4,1,18
612222636,1618749506200432,633201161,102725436,80940,121113,0.141,0.0071211173,0.33200002,0.514,0.59,0.89,98,9,20.547,-6.1010003,19.621,5.4880004,1.8722506,0,nan,0.0,4,1,18
612425639,1618749506400432,633201051,102726228,79865,120038,0.134,0.0068458794,0.33200002,0.513,0.59,0.89,98,9,20.986,-6.13,20.070002,5.15,1.8672177,0,nan,0.0,4,1,18
612625636,1618749506600432,633200940,102727035,78879,119052,0.133,0.0067460467,0.33100003,0.512,0.59,0.89,98,9,21.287,-6.2440004,20.351002,4.8760004,1.868484,0,nan,0.0,4,1,18
612825638,1618749506800432,633200828,102727851,77907,118080,0.133,0.0065811123,0.33100003,0.51100004,0.59,0.89,98,9,21.533,-6.334,20.580002,4.709,1.8693742,0,nan,0.0,4,1,18
613025640,1618749507000432,633200714,102728677,77006,117179,0.13100001,0.006518805,0.33,0.51000005,0.59,0.89,98,9,21.722,-6.34,20.776001,4.3450003,1.8669759,0,nan,0.0,4,1,18
613223642,1618749507200432,633200600,102729509,76140,116312,0.13100001,0.006392268,0.33,0.509,0.59,0.89,98,9,21.944,-6.419,20.984001,4.189,1.8676399,0,nan,0.0,4,1,18
613421656,1618749507400431,633200485,102730351,75330,115502,0.13000001,0.006328389,0.32900003,0.508,0.59,0.89,98,9,22.167002,-6.4810004,21.198002,3.9500003,1.8675071,0,nan,0.0,4,1,18
613621640,1618749507600431,633200369,102731198,74564,114736,0.12900001,0.0060288906,0.32900003,0.507,0.59,0.89,98,9,22.29,-6.4500003,21.337002,3.729,1.8643734,0,nan,0.0,4,1,18
613821635,1618749507800431,633200253,102732050,73839,114011,0.13100001,0.006274633,0.328,0.50600004,0.59,0.89,98,9,22.378,-6.5340004,21.403002,3.555,1.8671079,0,nan,0.0,4,1,18
614025641,1618749508000431,633200137,102732906,73169,113340,0.13000001,0.0062311743,0.328,0.505,0.59,0.89,98,9,22.523,-6.5020003,21.564001,3.229,1.8636597,0,nan,0.0,4,1,18
614225637,1618749508200431,633200021,102733767,72530,112702,0.13000001,0.006197664,0.328,0.504,0.59,0.89,98,9,22.641,-6.518,21.682001,2.992,1.8628207,0,nan,0.0,4,1,18
614424640,1618749508400431,633199904,102734628,71967,112138,0.13000001,0.006231523,0.328,0.503,0.59,0.89,98,9,22.523,-6.5550003,21.549002,2.7410002,1.8660885,0,nan,0.0,4,1,18
614626635,1618749508600431,633199786,102735490,71470,111641,0.13800001,0.0061042886,0.328,0.50200003,0.59,0.89,98,9,22.641,-6.649,21.643002,2.187,1.8688464,0,nan,0.0,4,1,18
614823638,1618749508800430,633199669,102736353,71110,111282,0.13900001,0.0057382933,0.328,0.50100005,0.59,0.89,98,9,22.513,-6.413,21.580002,1.401,1.8596593,0,nan,0.0,4,1,18
615026636,1618749509000430,633199556,102737214,70925,111096,0.141,0.0058644805,0.328,0.5,0.59,0.89,98,9,22.381,-6.2980003,21.476002,0.72800004,1.8560371,0,nan,0.0,4,1,18
615227641,1618749509200430,633199445,102738066,70922,111092,0.13900001,0.005962743,0.32900003,0.5,0.59,0.89,98,9,22.03,-6.117,21.163,0.003,1.8521854,0,nan,0.0,4,1,18
615439636,1618749509400430,633199336,102738907,71002,111172,0.132,0.0062512457,0.32900003,0.499,0.59,0.89,98,9,21.678001,-5.9800005,20.837002,-0.44300002,1.8502901,0,nan,0.0,4,1,18
615625637,1618749509600430,633199231,102739732,71172,111343,0.123,0.006164154,0.328,0.499,0.59,0.89,98,9,21.245,-5.852,20.423,-0.98100007,1.8498529,0,nan,0.0,4,1,18
615821639,1618749509800430,633199128,102740535,71422,111593,0.12900001,0.0063294363,0.32700002,0.49800003,0.59,0.89,98,9,20.577002,-5.6460004,19.788,-1.2470001,1.8487179,0,nan,0.0,4,1,18
616035639,1618749510000430,633199028,102741320,71739,111909,0.127,0.007417998,0.328,0.499,0.59,0.89,98,9,20.234001,-5.578,19.45,-1.6190001,1.8500956,0,nan,0.0,4,1,18
616221635,1618749510200429,633198929,102742091,72097,112267,0.127,0.006776939,0.32700002,0.499,0.59,0.89,98,9,19.86,-5.4230003,19.105001,-1.8230001,1.8473912,0,nan,0.0,4,1,18
616420635,1618749510400429,633198833,102742838,72461,112631,0.141,0.0070652673,0.32700002,0.5,0.59,0.89,98,9,19.123001,-5.3950005,18.346,-1.705,1.856832,0,nan,0.0,4,1,18
616623638,1618749510600429,633198737,102743564,72795,112965,0.143,0.007239102,0.32700002,0.5,0.59,0.89,98,9,18.751001,-5.2000003,18.015001,-1.6170001,1.8518167,0,nan,0.0,4,1,18
616824634,1618749510800429,633198647,102744277,73170,113340,0.13000001,0.0074104927,0.32700002,0.5,0.59,0.89,98,9,18.364,-4.9950004,17.672,-1.57,1.8462746,0,nan,0.0,4,1,18
617025973,1618749511000429,633198558,102744973,73471,113640,0.13000001,0.008027467,0.32700002,0.50100005,0.59,0.89,98,9,17.820002,-4.9230003,17.126001,-1.4330001,1.8506787,0,nan,0.0,4,1,18
617225639,1618749511200429,633198468,102745650,73703,113872,0.134,0.008146673,0.32700002,0.503,0.59,0.89,98,9,17.438002,-4.9420004,16.723001,-1.005,1.8581597,0,nan,0.0,4,1,18
617429636,1618749511400429,633198382,102746317,73935,114104,0.128,0.007890807,0.32700002,0.503,0.59,0.89,98,9,17.307001,-4.684,16.661001,-0.86700004,1.8448815,0,nan,0.0,4,1,18
617623638,1618749511600428,633198301,102746977,74025,114194,0.136,0.008578119,0.328,0.505,0.59,0.89,98,9,16.935001,-4.4240003,16.347,-0.296,1.8350828,0,nan,0.0,4,1,18
617827635,1618749511800428,633198222,102747627,74023,114192,0.158,0.009157567,0.33,0.509,0.59,0.89,98,9,16.741001,-4.401,16.152,0.254,1.8368043,0,nan,0.0,4,1,18
618030636,1618749512000428,633198144,102748273,73911,114080,0.147,0.008571835,0.33200002,0.513,0.59,0.89,98,9,16.710001,-4.293,16.149,0.76600003,1.8306451,0,nan,0.0,4,1,18
618226635,1618749512200428,633198068,102748918,73672,113841,0.14,0.0076972507,0.33200002,0.512,0.59,0.89,98,9,16.686,-4.2440004,16.137001,1.506,1.8279446,0,nan,0.0,4,1,18
618425682,1618749512400428,633197993,102749558,73254,113423,0.13000001,0.008309512,0.33100003,0.51100004,0.59,0.89,98,9,16.496,-4.294,15.928,2.6880002,1.8341362,0,nan,0.0,4,1,18
618624653,1618749512600428,633197915,102750197,72587,112756,0.13100001,0.008393463,0.33100003,0.51000005,0.59,0.89,98,9,16.632,-4.3820004,16.045,3.7250001,1.8373874,0,nan,0.0,4,1,18
618822636,1618749512800428,633197837,102750839,71738,111906,0.141,0.00869331,0.33,0.509,0.59,0.89,98,9,16.758001,-4.366,16.179,4.61,1.834351,0,nan,0.0,4,1,18
619023637,1618749513000427,633197759,102751490,70748,110916,0.142,0.008649502,0.33100003,0.509,0.59,0.89,98,9,17.051,-4.439,16.463001,5.118,1.8341354,0,nan,0.0,4,1,18
619225638,1618749513200427,633197680,102752153,69671,109839,0.14400001,0.0084953895,0.33100003,0.509,0.59,0.89,98,8,17.36,-4.465,16.775002,5.683,1.8309214,0,nan,0.0,4,1,18
619427661,1618749513400427,633197599,102752831,68509,108677,0.14400001,0.008251218,0.33100003,0.509,0.59,0.89,98,8,17.857,-4.5470004,17.268002,5.826,1.8282684,0,nan,0.0,4,1,18
619626637,1618749513600427,633197518,102753528,67294,107462,0.14500001,0.007993957,0.33100003,0.509,0.59,0.89,98,8,18.25,-4.5990005,17.661001,6.1940002,1.8255304,0,nan,0.0,4,1,18
619825640,1618749513800427,633197435,102754242,66026,106194,0.14500001,0.007819074,0.33100003,0.509,0.59,0.89,98,8,18.723001,-4.7200003,18.118,6.4860005,1.8256345,0,nan,0.0,4,1,18
620025640,1618749514000427,633197350,102754976,64706,104873,0.14500001,0.0075778705,0.33100003,0.509,0.59,0.89,98,8,19.317001,-4.8,18.711,6.5650005,1.8219239,0,nan,0.0,4,1,18
620226634,1618749514200427,633197263,102755739,63407,103574,0.14400001,0.00731834,0.33100003,0.51000005,0.59,0.89,98,10,20.189001,-4.952,19.572,6.387,1.8186291,0,nan,0.0,4,1,18
620420637,1618749514400426,633197172,102756546,62165,102332,0.142,0.0067743207,0.33100003,0.51000005,0.59,0.89,98,10,21.523,-5.2570004,20.871,6.0220003,1.8175415,0,nan,0.0,4,1,18
620624636,1618749514600426,633197075,102757406,61042,101209,0.13800001,0.006200282,0.33100003,0.509,0.59,0.89,98,10,22.899,-5.635,22.195002,5.214,1.8194078,0,nan,0.0,4,1,18
620826640,1618749514800426,633196971,102758312,60079,100246,0.13900001,0.0059943334,0.33100003,0.509,0.59,0.89,98,10,23.953001,-6.076,23.169,4.5020003,1.8272501,0,nan,0.0,4,1,18
621030703,1618749515000426,633196858,102759254,59288,99455,0.136,0.005705132,0.33100003,0.509,0.59,0.89,98,10,24.905,-6.6510005,24.000002,3.6520002,1.8411206,0,nan,0.0,4,1,18
621225641,1618749515200426,633196733,102760227,58679,98846,0.14400001,0.005625021,0.33200002,0.509,0.59,0.89,98,8,25.758001,-7.326,24.694,2.6520002,1.8591887,0,nan,0.0,4,1,18
621425638,1618749515400426,633196596,102761222,58265,98432,0.148,0.0053513534,0.33200002,0.509,0.59,0.89,98,8,26.395,-8.016001,25.149002,1.5430001,1.879348,0,nan,0.0,4,1,18
621626635,1618749515600426,633196446,102762234,58078,98244,0.15,0.0049631926,0.333,0.508,0.59,0.89,98,8,26.918001,-8.655001,25.488,0.48200002,1.8981318,0,nan,0.0,4,1,18
621822640,1618749515800425,633196285,102763259,58155,98322,0.157,0.004964938,0.333,0.508,0.59,0.89,98,8,27.407001,-9.360001,25.760002,-0.605,1.9193205,0,nan,0.0,4,1,18
622037637,1618749516000425,633196111,102764287,58339,98505,0.148,0.0056986744,0.33400002,0.509,0.59,0.89,98,8,27.577002,-9.885,25.744001,-1.32,1.9374125,0,nan,0.0,4,1,18
622224638,1618749516200425,633195927,102765311,58717,98883,0.13700001,0.00565923,0.33600003,0.51000005,0.59,0.89,98,9,27.69,-10.627001,25.570002,-2.403,1.964683,0,nan,0.0,4,1,18
622424635,1618749516400425,633195729,102766329,59313,99479,0.142,0.006224542,0.33800003,0.514,0.59,0.89,98,9,27.868002,-11.335001,25.458002,-3.0590003,1.989704,0,nan,0.0,4,1,18
622623638,1618749516600425,633195517,102767334,59970,100135,0.142,0.006595425,0.34,0.51900005,0.59,0.89,98,9,27.767002,-12.292001,24.899002,-3.4470003,2.0293684,0,nan,0.0,4,1,18
622825637,1618749516800425,633195287,102768322,60814,100979,0.13900001,0.006689672,0.342,0.52500004,0.59,0.89,98,9,27.846,-13.254001,24.489,-4.3830004,2.0668738,0,nan,0.0,4,1,18
623025672,1618749517000425,633195039,102769284,61770,101935,0.134,0.0068193506,0.344,0.53000003,0.59,0.89,98,9,27.684002,-14.360001,23.668001,-4.9240003,2.1161296,0,nan,0.0,4,1,18
627024635,1618749521000422,633187499,102781133,82542,122705,0.147,0.0055532884,0.372,0.629,0.59,0.89,98,8,25.383001,-25.279001,2.3000002,-5.103,3.050857,0,nan,0.0,4,1,18
627221635,1618749521200422,633187047,102781194,83631,123794,0.15900001,0.005924171,0.374,0.637,0.59,0.89,98,8,25.135002,-25.121,0.841,-5.506,3.10812,0,nan,0.0,4,1,18
627423026,1618749521400421,633186599,102781201,84778,124941,0.17,0.006057514,0.37600002,0.646,0.59,0.89,98,8,24.737001,-24.733002,-0.47000003,-5.8950005,3.1606102,0,nan,0.0,4,1,18
627623638,1618749521600421,633186158,102781156,85979,126142,0.172,0.0061320397,0.379,0.656,0.59,0.89,98,8,24.338001,-24.277,-1.723,-6.255,3.2124383,0,nan,0.0,4,1,18
627826635,1618749521800421,633185726,102781063,87223,127385,0.17600001,0.0062728873,0.38200003,0.666,0.59,0.89,98,8,24.004002,-23.835001,-2.8460002,-6.1590004,3.2604249,0,nan,0.0,4,1,18
628040637,1618749522000421,633185303,102780926,88499,128662,0.18300001,0.0063598054,0.38500002,0.674,0.59,0.89,98,8,23.591002,-23.256,-3.959,-6.53,3.3101928,0,nan,0.0,4,1,18
628226635,1618749522200421,633184893,102780741,89854,130017,0.177,0.006643072,0.38900003,0.68200004,0.59,0.89,98,7,23.117,-22.518002,-5.227,-6.6970005,3.3696618,0,nan,0.0,4,1,18
628423636,1618749522400421,633184495,102780507,91234,131397,0.17400001,0.0063821455,0.39200002,0.68100005,0.59,0.89,98,7,22.682001,-21.772001,-6.3620005,-6.8870006,3.4258964,0,nan,0.0,4,1,18
628624635,1618749522600421,633184111,102780231,92614,132777,0.17400001,0.006675186,0.39600003,0.68200004,0.61,0.90999997,98,7,22.300001,-21.048,-7.3700004,-6.859,3.4783885,0,nan,0.0,4,1,17
628826635,1618749522800420,633183741,102779909,93985,134148,0.156,0.006850068,0.39800003,0.68200004,0.61,0.90999997,98,7,21.799002,-20.024,-8.616,-7.1060004,3.5479212,0,nan,0.0,4,1,17
629027684,1618749523000420,633183391,102779541,95459,135622,0.15400001,0.0072240923,0.40100002,0.684,0.59,0.89,98,7,21.312,-18.984001,-9.685,-7.3280005,3.6133187,0,nan,0.0,4,1,18
